id,type,bstar,inclo,nodeo,ecco,argpo,mo,no_kozai
44718,starlink,-0.19046226032988756,-0.07209621210453294,0.7348920784480337,-0.15180298194503447,-0.4082963577127418,0.30694607923703576,0.9254101272666231
44723,starlink,0.5190355077041054,-0.07486134213146854,0.6594309723154517,-0.15018897523285818,-0.36107916836822807,0.26032190815113837,0.9141153205000857
44724,starlink,0.09386904842911244,-0.0750746234856332,0.3728591316945606,-0.14767331324554073,-0.07970403836469386,-0.018184618711251953,0.9987941113681791
44725,starlink,10.703446256904423,-0.07258299543050888,0.9602891294300294,-0.1514801806025992,-0.8504426922801664,1.5237089566583293,0.9196433577131456
44736,starlink,0.2116720773498212,-0.0751298257184759,0.1953174065606146,-0.15023493339008626,1.1230450634754938,-1.0705734757537384,1.010570695403732
44741,starlink,0.39723012490295195,-0.07486134213146854,0.8486477350568971,-0.14841411497038368,0.08261015441041755,-0.17900769602902827,0.960722135670309
44744,starlink,0.40689525192074427,-0.07503949479200618,1.0757814321085544,-0.1464904378178373,-0.30381359643835165,0.2038734612630548,0.910374054964898
44747,starlink,0.02760097241481241,-0.07505204075401568,-0.047652871810469496,-0.1506463683214614,-0.5559361200707389,0.45320547842862086,0.954443425321221
44748,starlink,0.03453074457468476,-0.07486134213146854,0.9518233438662982,-0.15005110076117398,-0.7579392364565989,0.653218841968753,0.9599584325547398
44751,starlink,0.12570510944252689,-0.07481617666823352,1.0389090093528175,-0.14497272438747222,-0.3128235975431949,0.21291441249839033,0.9444236845851959
44752,starlink,0.017780955540965593,-0.07443728861554107,0.42729313301164024,-0.1490980161196109,-0.06406706331676094,-0.033740443801108154,0.9285110672089628
44753,starlink,0.06879857632815276,-0.07483875939985103,0.6574691155760524,-0.1484764867551932,-0.23387160340078714,0.13447995040288657,0.9570327379989509
44758,starlink,0.19087966307308307,-0.0753882725358754,-0.15922437321713143,-0.14709336507099602,-1.5555620535910228,-0.9242669231177117,1.01086879883517
44768,starlink,-6.043864539117866,-0.07219156141580658,1.1200790118161303,-0.15230633319086573,-1.0364267325676777,0.9286113168675943,0.9240357410700489
44771,starlink,0.3094075765201262,-0.07482621343784122,1.0002407256530481,-0.152369799217514,0.38627354008757087,-0.47961956518273247,0.9630165678308616
44772,starlink,0.4087539301933968,-0.07488392486308605,0.7586236527716834,-0.14886275412427674,0.08150371421862843,-0.17790969439416743,0.9719968165130329
44777,payload,0.055468755316113984,1.0405223551855645,-0.18761839084574666,-0.14444311133751064,-0.47239016291760644,0.37126722671652745,0.9342109993302301
44779,payload,-0.06903976525290037,-0.2766781962117356,1.5304497400334287,-0.1402466938858523,1.7517315752282356,-1.8314895710275108,0.7283588732280533
44780,payload,-0.03898927450008068,-0.27662550317129486,1.53116420146846,-0.14468931575123245,1.6604697047516939,-1.7412070842795908,0.728385701645471
44781,payload,-0.06387883524916889,-0.2768563488722733,1.5150703752029961,-0.14131467392048558,1.6518816676567243,-1.73284360293991,0.7283775851885288
44782,payload,-0.08233736917487983,-0.27662550317129486,1.5320679563543487,-0.13821249830759083,1.4556635417288137,-1.539194992084238,0.7283464119076808
44783,payload,-0.09566663258343679,-0.2766957605585492,1.523556546215282,-0.1402828038665315,1.6459109741437383,-1.7269850280468049,0.7283330176788886
44785,payload,-0.04205609364995713,0.825027893322334,0.7445188638436909,-0.13886576068533268,-0.9077597943771474,0.8027250926204791,0.6576749627779925
44786,payload,-0.08710147136740003,0.8246891523480724,0.7225608235442288,-0.1221960805136083,-0.5527412497102647,0.45285134643771024,0.6576122473562951
44793,payload,-0.09361582893333455,-0.05002033735228329,1.416193183831527,-0.14522658849406536,-1.3062853563570254,1.195724031848519,-1.1402080739494733
44794,payload,-0.09361582893333455,-0.05072291122482583,1.4152428336346583,-0.14721044894774374,-1.3550562288531027,1.2437810902563338,-1.1402147195771608
44800,payload,-0.09361582893333455,-1.4045677084600272,-1.4493077775928127,-0.15064089711226755,1.4931745865789223,0.9326973071757619,-1.27232229477898
44801,payload,-0.09361582893333455,-1.404866302355858,1.847665763509025,-0.15098339480780054,1.7741374752456218,0.6536749793700892,-1.2723196097855551
44804,payload,-0.012537184883116032,1.0390770603620483,-0.36121213410975833,-0.1388143313189108,0.08150857555514739,-0.1776469823465626,0.9085722122821456
44819,payload,-0.07102762166550211,1.0483334711327974,-0.8875265570807029,-0.15065402801433272,-0.9553075546049725,0.8486881531689973,0.8487413157537319
44836,payload,0.014522072969581735,1.0404270058742908,-0.27165982934822014,-0.13778246126495675,1.7833215121978552,-1.8623336975836549,0.9085228787939071
44850,payload,-0.09361582893333455,0.2375280935249959,-0.7818998407666096,-0.13580297777863343,0.8742010251917125,-0.9646831988955569,-1.0989114687924575
44857,payload,0.006907687645949107,-0.4785753444488649,-1.0538795831655066,-0.13712044495250478,1.7477909758457029,-1.8277509765039046,0.881238810153646
44859,payload,-0.029559580063490878,-0.4783997009807292,1.8370915401234351,-0.1483714395386719,-1.3809010383242308,1.2694575842277251,0.8960196697574845
44864,payload,-0.09361582893333455,0.010692082005006235,-0.8886594055789113,-0.13085043921638945,1.1879429337406477,0.44184246063332067,-1.1402096477521448
44865,payload,-0.09361582893333455,0.010742265853044863,-0.8884574925646633,-0.1336790543695933,1.2998071483859208,0.3805391335981093,-1.1402095801278112
44868,payload,-0.09361582893333455,-1.404901431049485,1.3495842160495553,-0.15251205065655327,1.6398158304158583,-0.795574587768708,-1.2723216554216448
44873,payload,-0.07132779820653547,1.050127543700183,0.8197266079728175,-0.15160164144670196,-0.790742563021432,0.6857268114930607,0.8515159898035448
44874,payload,-0.0671813967599601,1.0567869403349262,0.8624904253606256,-0.14016790847346133,-0.7796655216285886,0.6759034980060671,0.8203473089470619
